2652.5665	1772.3448	-0.01825	0.0623	4.23263425
1668.1247	1882.8265	0.58135	0.3275	5.499945050000001
1448.9751	2334.9766	0.17705	0.0853	4.4386111
987.0051300000001	2672.3523	0.07935	0.02015	4.14308615
1993.0582	1545.4589	0.1027	0.1682	4.34326535
986.6388199999999	2346.373	0.10995	0.09505	4.347217649999999
2193.7870000000003	3068.7864	-0.0017	-0.05925	4.35058935
784.00342	1001.2835	-0.03105	-0.0515	4.509318349999999
775.52105	322.91495	0.0793	0.0038	4.182074699999999
1809.1653	198.9298	0.0328	0.0305	4.42640285
3340.0606	308.77195	-0.07085	0.0363	4.7716848
439.90393	1155.5872	0.0023	-0.03435	4.307482050000001
2078.9018	1949.6199	-0.1555	-0.20395	4.263707
1731.4705	3318.3495	-0.04435	0.08935	4.08367155
2091.6913	2360.8279	0.01605	-0.0148	4.38082655
99.803075	1936.6472	-0.0314	-0.0107	4.08314955
304.90082	372.79048	0.03075	-0.06075	4.1037401
780.82995	2700.6804	0.0212	0.04405	4.58302005
318.05438	1361.9261	-0.0026	-0.0283	4.46605785
2025.9489999999998	727.69085	0.0326	-0.0232	4.6960199
1742.1154	1984.961	0.1792	0.0978	4.4671754
2865.9538	1963.1213	0.00145	0.01435	4.353605150000001
3302.0963	267.4799	-0.02065	0.05255	4.1301334
2838.4226	2868.8759999999997	-0.0802	-0.0016	4.403224150000001
2548.6095	3109.9066	-0.0349	-0.0421	4.3600604
146.4432	1433.9151	0.0293	-0.027999999999999997	4.12755335
738.132	1735.3795	-0.05795	-0.06155	4.10944555
1185.8767	2569.0375	0.11625	0.0744	4.2811658999999995
2048.9863	3016.0364	-0.0297	-0.01945	5.06520725
155.97797	1308.786	-0.08105	0.07645	4.57763615
1608.106	1487.7769	0.01145	-0.35455	5.5128696
2113.4171	133.26968	0.0019	-0.06555	4.4462530000000005
2340.1205	1170.4068	-0.0469	0.0495	4.1860104
2114.6346	2262.0388	0.2144	0.0445	4.50212
1669.3085	439.2878	-0.0757	-0.2889	4.44021895
1282.9452	2693.7578	0.0428	0.0308	4.6149676500000005
2933.8879	2738.0105	-0.07455	-0.0628	4.926326850000001
2549.8929	965.0798300000001	0.02285	0.0858	4.77930965
665.13822	1593.1814	0.0909	0.0337	4.4286103500000005
405.01125	832.24442	0.0403	0.13635	4.20414915
1141.35	3045.7145	0.0048	0.0818	4.20017775
2033.6789	882.62463	0.19399999999999998	0.0244	5.3878323
2627.1392	2955.1042	0.12875	-0.02905	4.70578255
2915.5409999999997	60.899275	-0.0155	0.11025	4.52465845
2159.0747	620.36865	0.0599	0.10135	4.1249325500000005
1087.2089	1631.0810000000001	-0.14785	0.0562	4.452805
184.58408	2807.9401	-0.0567	0.08175	4.161895149999999
2623.4886	2876.3323	0.2847	0.1563	4.979327
2132.7521	1910.9493	-0.0241	0.03245	4.20657785
2911.7134	2921.2678	-0.02995	-0.0335	4.5663754
197.31775	412.1897	0.0456	0.0299	4.1573901
1882.3538	2278.9889	-0.2009	-0.09225	4.3836502
1496.1395	3294.6929999999998	0.02355	-0.0227	4.2554236
2711.5306	3079.2678	0.09765	0.02155	4.39950045
2212.3671	1715.3899	-0.09085	-0.09855	4.5134369
296.99293	2330.2785	0.00245	0.0521	4.17224755
2212.8052	3176.4041	0.0293	0.0233	4.3197082
2151.3387	1828.0751	-0.4757	0.1571	4.25173685
539.56592	2269.7451	-0.0394	0.09375	4.2387251500000005
718.39977	2982.5168	-0.02	0.0539	4.0694692
60.771275	2579.8417	0.11965	0.55155	5.1014017
1021.0994	1483.412	-0.028999999999999998	-0.0918	4.77447995
381.94675	3249.0451	-0.0132	0.04575	3.9898334
2841.2558	1275.2563	-0.08945	-0.00325	4.8177503999999995
3066.4637	894.2918300000001	0.15315	0.00745	4.4889246499999995
1244.147	2494.1114	0.10015	0.0564	4.24362375
290.52357	589.9964	-0.03	-0.05945	4.324163799999999
3141.9507	1179.4348	0.01115	0.06	4.2533919000000004
1425.0618	938.41522	0.13425	-0.0987	4.3869138
2476.5243	1154.0597	-0.1065	-0.13115	4.923519450000001
482.64205	2059.5801	0.0203	0.026000000000000002	4.29347555
1746.3846	1526.5212	0.7907	0.21135	4.176644400000001
2780.1455	1682.0862	-0.08185	-0.0399	4.26459305
768.46955	711.0032	-0.00205	-0.48845	4.7446701000000004
2198.218	1637.5221	-0.25935	-5e-05	4.4283667
1457.5713	2585.4301	-0.0249	0.02975	4.145357649999999
3350.1242	2977.3797	-0.22765	-0.50555	4.16128915
1926.5769	1313.3963	0.14695	0.30285	4.2192041
129.35992	756.4914	-0.0235	0.0099	4.22538835
21.5968	674.97357	-0.04165	-0.0986	4.1968689999999995
259.5688	2183.6634	-0.04575	0.04735	4.1228476
1223.5458	409.21215	-0.0475	0.41095	4.54532725
2795.5888	1271.8372	0.0809	-0.0677	4.4911148
674.38555	2252.5206	-0.0139	-0.0114	4.16902355
808.24105	1020.8091	0.0425	-0.19045	4.667942849999999
1328.4848	1997.0695	0.11955	-0.0118	4.242358
3138.6112	222.0188	-0.02525	0.04045	4.6071462
389.79282	735.16453	0.0163	-0.02905	4.155258399999999
141.62508	717.08807	-0.0089	-0.0536	4.503168049999999
1403.1572	1012.45	0.09205	-0.05295	4.9170966
3016.4127	1386.6146	0.01275	0.1679	4.524267099999999
1462.5082	1662.1868	-0.53875	-0.1198	4.22754275
2836.9092	799.03688	-0.21415	0.09095	5.63381885
936.3222300000001	1949.5069	-0.09795	0.09795	4.361399049999999
800.23635	2498.3695	-0.021	0.09325	4.5367399
1889.0216	821.49177	0.07465	0.02145	4.76451675
2398.0008	2523.8432	0.004	-0.07245	4.47052695
1265.2115	2192.0436	0.07365	0.1614	4.4248030499999995
1329.3532	2140.4983	-0.0023	0.14315	4.6279549499999995
1003.9911	2829.4074	0.0308	-0.1986	4.32601065
2189.7366	2018.3859	-0.06255	-0.2353	4.434310699999999
425.68498	568.42645	-0.3601	0.8405	4.34694465
3056.1733	540.96375	-1.32785	-0.6295	4.559716549999999
3145.0595	664.48335	0.0079	0.04245	4.1736366
287.69925	2956.2209999999995	0.00295	0.0408	4.4379936
552.7893	1492.8311	-0.0152	0.02495	4.25852555
3288.1397	411.08747999999997	-0.01595	0.03765	5.0114467
400.83277999999996	1731.2799	-0.00725	-0.0304	4.13378185
1402.3566	2344.3308	-0.0162	0.15575	4.1093044
1771.0204	1160.0087	0.21995	0.02945	4.870843900000001
2677.7897	2864.5215	0.01825	-0.062	4.3549856
3155.1241	507.96615	-0.0435	-0.0164	4.44584895
237.69145	2503.9811	-0.0265	-0.01875	4.07815015
973.70615	651.22678	0.05815	-0.04485	4.17101965
2386.3228	2304.3495	0.0295	-0.06515	4.416990950000001
3336.0173	474.12667000000005	-0.01375	0.0163	4.6630188
173.83987	1945.7294	-0.0312	0.0267	4.3228487
3245.284	791.32215	0.10245	0.21445	5.10188145
2872.522	1864.3511	-0.0751	0.0839	4.791867849999999
